2|Protein||0|-1|79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,159|-1|-1|0|50|0|-1|0|-1|0
79|Tryptophan||0|2||0|-1|0|-1|0|-1|0|-1|0
80|Threonine||0|2||0|-1|0|-1|0|-1|0|-1|0
81|Isoleucine||0|2||0|-1|0|-1|0|-1|0|-1|0
82|Leucine||0|2||0|-1|0|-1|0|-1|0|-1|0
83|Lysine||0|2||0|-1|0|-1|0|-1|0|-1|0
84|Methionine||0|2||0|-1|0|-1|0|-1|0|-1|0
85|Cystine||0|2||0|-1|0|-1|0|-1|0|-1|0
86|Phenylalanine||0|2||0|-1|0|-1|0|-1|0|-1|0
87|Tyrosine||0|2||0|-1|0|-1|0|-1|0|-1|0
88|Valine||0|2||0|-1|0|-1|0|-1|0|-1|0
89|Arginine||0|2||0|-1|0|-1|0|-1|0|-1|0
90|Histidine||0|2||0|-1|0|-1|0|-1|0|-1|0
91|Alanine||0|2||0|-1|0|-1|0|-1|0|-1|0
92|Aspartic acid||0|2||0|-1|0|-1|0|-1|0|-1|0
93|Glutamic acid||0|2||0|-1|0|-1|0|-1|0|-1|0
94|Glycine||0|2||0|-1|0|-1|0|-1|0|-1|0
95|Proline||0|2||0|-1|0|-1|0|-1|0|-1|0
96|Serine||0|2||0|-1|0|-1|0|-1|0|-1|0
159|Hydroxyproline||0|2||0|-1|0|-1|0|-1|0|-1|0
0|Water||0|-1||0|-1|0|-1|0|-1|0|-1|0
38|Betaine||1|-1||0|-1|1|-1|1|-1|1|-1|1
30|Vitamin A||1|-1|41,42,43,44,45,46,47|0|900|2|5000|4|625|2|3000|2
41|Vitamin A, RAE||1|30||-1|900|2|-1|2|625|2|-1|2
42|Retinol||1|30||0|-1|2|-1|2|-1|2|-1|2
43|Carotene|beta|1|30||0|-1|2|-1|2|-1|2|-1|2
44|Carotene, alpha||1|30||0|-1|2|-1|2|-1|2|-1|2
45|Cryptoxanthin, beta||1|30||0|-1|2|-1|2|-1|2|-1|2
46|Lycopene||1|30||0|-1|2|-1|2|-1|2|-1|2
47|Lutein + zeaxanthin||1|30||0|-1|2|-1|2|-1|2|-1|2
26|Thiamin|B1|1|-1||-1|1.2|1|1.5|1|1|1|-1|1
27|Riboflavin|B2|1|-1||-1|1.3|1|1.7|1|1.1|1|-1|1
28|Niacin|B3|1|-1||-1|16|1|20|1|12|1|35|1
29|Pantothenic acid|B5|1|-1||-1|5|1|10|1|-1|1|-1|1
32|Vitamin B6||1|-1||-1|1.3|1|2|1|1.1|1|100|1
170|Biotin|B7|1|-1||0|30|2|300|2|-1|2|-1|2
37|Choline||1|-1||-1|550|1|-1|1|-1|1|3.5|0
33|Folate|B9|1|-1|34,35,36|-1|400|2|400|2|320|2|1000|2
34|Folic acid||1|33||0|-1|2|-1|2|-1|2|-1|2
35|Folate, food||1|33||0|-1|2|-1|2|-1|2|-1|2
36|Folate, DFE||1|33||0|-1|2|-1|2|-1|2|-1|2
39|Vitamin B12||1|-1|40|-1|2.4|2|6|2|2|2|-1|2
40|Vitamin B12, added||1|39||0|-1|2|-1|2|-1|2|-1|2
25|Vitamin C|total ascorbic acid|1|-1||-1|90|1|60|1|75|1|2000|1
31|Vitamin D||1|-1|53,152,176|-1|15|2|400|4|10|2|100|2
53|Vitamin D2 + D3||1|31||0|-1|2|-1|2|-1|2|-1|2
152|Vitamin D3|cholecalciferol|1|31||0|-1|2|-1|2|-1|2|-1|2
176|Vitamin D2|ergocalciferol|1|31||0|-1|2|-1|2|-1|2|-1|2
48|Vitamin E|alpha-tocopherol|1|-1|49,50,51,52|-1|15|1|30|1|12|1|1000|1
49|Vitamin E, added||1|48||0|-1|1|-1|1|-1|1|-1|1
50|Tocopherol, beta||1|48||0|-1|1|-1|1|-1|1|-1|1
51|Tocopherol, gamma||1|48||0|-1|1|-1|1|-1|1|-1|1
52|Tocopherol, delta||1|48||0|-1|1|-1|1|-1|1|-1|1
54|Vitamin K|phylloquinone|1|-1||-1|120|2|80|2|-1|2|-1|2
181|Vanadium||2|-1||0|-1|1|-1|1|-1|1|1.8|1
178|Boron|B|2|-1||0|-1|1|-1|1|-1|1|20|1
14|Calcium|Ca|2|-1||-1|1000|1|1000|1|800|1|2500|1
172|Chloride|Cl|2|-1||0|2.3|0|3400|1|-1|0|3.6|0
171|Chromium|Cr|2|-1||0|35|2|120|2|-1|2|-1|2
21|Copper|Cu|2|-1||-1|900|2|2|1|700|2|10000|2
24|Fluoride|F|2|-1||0|4|1|-1|2|-1|1|10|1
168|Iodine||2|-1||0|150|2|150|2|95|2|1100|2
15|Iron|Fe|2|-1||-1|8|1|18|1|6|1|45|1
16|Magnesium|Mg|2|-1||-1|400|1|400|1|330|1|-1|1
22|Manganese|Mn|2|-1||-1|2.3|1|2|1|-1|1|11|1
169|Molybdenum||2|-1||0|45|2|75|2|34|2|2000|2
179|Nickel|Ni|2|-1||0|-1|1|-1|1|-1|1|1|1
17|Phosphorus|P|2|-1||-1|700|1|1000|1|580|1|4|0
18|Potassium|K|2|-1||-1|4.7|0|3500|1|-1|0|-1|0
23|Selenium|Se|2|-1||-1|55|2|70|2|45|2|400|2
180|Silicon||2|-1||0|-1|1|-1|1|-1|1|-1|1
19|Sodium|Na|2|-1||-1|1.5|0|2400|1|-1|0|2.3|0
20|Zinc|Zn|2|-1||-1|11|1|15|1|9.4|1|40|1
97|Alcohol, ethyl||3|-1||0|-1|0|-1|0|-1|0|-1|0
4|Ash||3|-1||0|-1|0|-1|0|-1|0|-1|0
98|Caffeine||3|-1||0|-1|1|-1|1|-1|1|-1|1
99|Theobromine||3|-1||0|-1|1|-1|1|-1|1|-1|1
101|Delphinidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
102|Malvidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
103|Pelargonidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
104|Peonidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
100|Petunidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
213|Cyanidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
223|Cyanidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
229|Cyanidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
247|Cyanidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
270|Cyanidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
290|Cyanidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
162|Monomers||5|-1||0|-1|1|-1|1|-1|1|-1|1
163|Dimers||5|-1||0|-1|1|-1|1|-1|1|-1|1
164|Trimers||5|-1||0|-1|1|-1|1|-1|1|-1|1
167|Polymers|>10mers|5|-1||0|-1|1|-1|1|-1|1|-1|1
165|4-6mers||5|-1||0|-1|1|-1|1|-1|1|-1|1
166|7-10mers||5|-1||0|-1|1|-1|1|-1|1|-1|1
224|Proanthocyanidin polymers|>10mers|5|-1||0|-1|1|-1|1|-1|1|-1|1
107|(-)-Epicatechin||6|-1||0|-1|1|-1|1|-1|1|-1|1
108|(-)-Epicatechin 3-gallate||6|-1||0|-1|1|-1|1|-1|1|-1|1
106|(-)-Epigallocatechin||6|-1||0|-1|1|-1|1|-1|1|-1|1
109|(-)-Epigallocatechin 3-gallate||6|-1||0|-1|1|-1|1|-1|1|-1|1
105|(+)-Catechin||6|-1||0|-1|1|-1|1|-1|1|-1|1
110|(+)-Gallocatechin||6|-1||0|-1|1|-1|1|-1|1|-1|1
